Name,Value,URL,Target Value,Total Value,Elapsed Time (s),Target Value Log,Total Value Log,Elapsed Time Log,Results Log
TEST_265725,238.9830865,265725_v238.9830865,1459,1458.8189697,7.158938884735107,目標值: 1459,結果加總: 1458.8189697,所用時間: 7.16 秒,"[('TEST_265725', 238.9830865, '265725_v238.9830865'), ('TEST_264980', 657.9174898, '264980_v657.9174898'), ('TEST_155505', 456.9786371, '155505_v456.9786371'), ('TEST_416829 ', 104.9397563, '416829_v104.9397563')]"
TEST_12586  ,71.9484411,12586_v71.9484411,437,436.8523601,3.0376012325286865,目標值: 437,結果加總: 436.8523601,所用時間: 3.04 秒,"[('TEST_12586  ', 71.9484411, '12586_v71.9484411'), ('TEST_222792 ', 60.9977355, '222792_v60.9977355'), ('TEST_126104', 224.9134847, '126104_v224.9134847'), ('TEST_175275 ', 78.9926988, '175275_v78.9926988')]"
TEST_389412,1752.9707451,389412_v1752.9707451,1969,1968.9207059,0.9938843250274658,目標值: 1969,結果加總: 1968.9207059,所用時間: 0.99 秒,"[('TEST_389412', 1752.9707451, '389412_v1752.9707451'), ('TEST_493861 ', 141.9565805, '493861_v141.9565805'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532')]"
TEST_341580,297.9748599,341580_v297.9748599,406,405.8289853,0.27426671981811523,目標值: 406,結果加總: 405.8289853,所用時間: 0.27 秒,"[('TEST_341580', 297.9748599, '341580_v297.9748599'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_300636 ', 37.9107363, '300636_v37.9107363')]"
TEST_153062,256.9160668,153062_v256.9160668,312,311.8466337,0.7632050514221191,目標值: 312,結果加總: 311.8466337,所用時間: 0.76 秒,"[('TEST_153062', 256.9160668, '153062_v256.9160668'), ('TEST_463565 ', 16.9729581, '463565_v16.9729581'), ('TEST_463565 ', 16.9729581, '463565_v16.9729581'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_40743  ,153.9239657,40743_v153.9239657,359,358.78624,0.053856611251831055,目標值: 359,結果加總: 358.78624,所用時間: 0.05 秒,"[('TEST_40743  ', 153.9239657, '40743_v153.9239657'), ('TEST_116267 ', 93.9622995, '116267_v93.9622995'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671'), ('TEST_336136 ', 68.9856077, '336136_v68.9856077')]"
TEST_182718,467.9301868,182718_v467.9301868,1527,1526.8219862,1.813276767730713,目標值: 1527,結果加總: 1526.8219862,所用時間: 1.81 秒,"[('TEST_182718', 467.9301868, '182718_v467.9301868'), ('TEST_348304', 812.9141526, '348304_v812.9141526'), ('TEST_409589 ', 163.9786417, '409589_v163.9786417'), ('TEST_409842 ', 81.9990051, '409842_v81.9990051')]"
TEST_449693,758.9028094,449693_v758.9028094,1587,1586.8350156000001,0.9298563003540039,目標值: 1587,結果加總: 1586.8350156000001,所用時間: 0.93 秒,"[('TEST_449693', 758.9028094, '449693_v758.9028094'), ('TEST_28999', 268.9677637, '28999_v268.9677637'), ('TEST_325622', 360.9977074, '325622_v360.9977074'), ('TEST_349459 ', 197.9667351, '349459_v197.9667351')]"
TEST_481802,1855.9900986,481802_v1855.9900986,1982,1981.8754041,0.9328362941741943,目標值: 1982,結果加總: 1981.8754041,所用時間: 0.93 秒,"[('TEST_481802', 1855.9900986, '481802_v1855.9900986'), ('TEST_336193 ', 54.9057942, '336193_v54.9057942'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842')]"
TEST_289289,519.9482613,289289_v519.9482613,1093,1092.8629864,0.9277255535125732,目標值: 1093,結果加總: 1092.8629864,所用時間: 0.93 秒,"[('TEST_289289', 519.9482613, '289289_v519.9482613'), ('TEST_484446', 363.9901715, '484446_v363.9901715'), ('TEST_409589 ', 163.9786417, '409589_v163.9786417'), ('TEST_458234 ', 44.9459119, '458234_v44.9459119')]"
TEST_195405,279.9567161,195405_v279.9567161,743,742.7981406,3.587289333343506,目標值: 743,結果加總: 742.7981406,所用時間: 3.59 秒,"[('TEST_195405', 279.9567161, '195405_v279.9567161'), ('TEST_410233', 305.9154589, '410233_v305.9154589'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532'), ('TEST_381401 ', 110.9276124, '381401_v110.9276124')]"
TEST_442183,427.9982696,442183_v427.9982696,503,502.8861714,0.32358431816101074,目標值: 503,結果加總: 502.8861714,所用時間: 0.32 秒,"[('TEST_442183', 427.9982696, '442183_v427.9982696'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_77163,232.9624989,77163_v232.9624989,1182,1181.8455622000001,1.0351414680480957,目標值: 1182,結果加總: 1181.8455622000001,所用時間: 1.04 秒,"[('TEST_77163', 232.9624989, '77163_v232.9624989'), ('TEST_140609', 757.9827843, '140609_v757.9827843'), ('TEST_336136 ', 68.9856077, '336136_v68.9856077'), ('TEST_100143 ', 121.9146713, '100143_v121.9146713')]"
TEST_193602,235.9275869,193602_v235.9275869,1767,1766.8629944,0.3294081687927246,目標值: 1767,結果加總: 1766.8629944,所用時間: 0.33 秒,"[('TEST_193602', 235.9275869, '193602_v235.9275869'), ('TEST_13472', 250.9842662, '13472_v250.9842662'), ('TEST_103613', 717.9620043, '103613_v717.9620043'), ('TEST_273686', 561.989137, '273686_v561.989137')]"
TEST_409589 ,163.9786417,409589_v163.9786417,290,289.8776755,0.16260766983032227,目標值: 290,結果加總: 289.8776755,所用時間: 0.16 秒,"[('TEST_409589 ', 163.9786417, '409589_v163.9786417'), ('TEST_116267 ', 93.9622995, '116267_v93.9622995'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_222792 ,60.9977355,222792_v60.9977355,1374,1373.9030482,0.5485587120056152,目標值: 1374,結果加總: 1373.9030482,所用時間: 0.55 秒,"[('TEST_222792 ', 60.9977355, '222792_v60.9977355'), ('TEST_34539', 1228.9234901, '34539_v1228.9234901'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_22568  ', 73.9972851, '22568_v73.9972851')]"
TEST_24930,1446.9852014,24930_v1446.9852014,1835,1834.8801727,1.7926077842712402,目標值: 1835,結果加總: 1834.8801727,所用時間: 1.79 秒,"[('TEST_24930', 1446.9852014, '24930_v1446.9852014'), ('TEST_430177', 355.958237, '430177_v355.958237'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_237380,314.9795484,237380_v314.9795484,461,460.8655385,4.3010170459747314,目標值: 461,結果加總: 460.8655385,所用時間: 4.30 秒,"[('TEST_237380', 314.9795484, '237380_v314.9795484'), ('TEST_211078 ', 98.9793223, '211078_v98.9793223'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_9627   ,45.9983532,9627_v45.9983532,106,105.9301146,2.012619972229004,目標值: 106,結果加總: 105.9301146,所用時間: 2.01 秒,"[('TEST_9627   ', 45.9983532, '9627_v45.9983532'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_305686,292.9128234,305686_v292.9128234,474,473.82826209999996,0.9748029708862305,目標值: 474,結果加總: 473.82826209999996,所用時間: 0.97 秒,"[('TEST_305686', 292.9128234, '305686_v292.9128234'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516'), ('TEST_222792 ', 60.9977355, '222792_v60.9977355'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516')]"
TEST_94602,607.9966619,94602_v607.9966619,1552,1551.9163991,2.8710334300994873,目標值: 1552,結果加總: 1551.9163991,所用時間: 2.87 秒,"[('TEST_94602', 607.9966619, '94602_v607.9966619'), ('TEST_262214', 462.9818096, '262214_v462.9818096'), ('TEST_97506  ', 180.9710942, '97506_v180.9710942'), ('TEST_97252', 299.9668334, '97252_v299.9668334')]"
TEST_427555,437.9570566,427555_v437.9570566,1180,1179.8562142,0.6021859645843506,目標值: 1180,結果加總: 1179.8562142,所用時間: 0.60 秒,"[('TEST_427555', 437.9570566, '427555_v437.9570566'), ('TEST_398215', 426.9758463, '398215_v426.9758463'), ('TEST_434590 ', 132.9470804, '434590_v132.9470804'), ('TEST_367959 ', 181.9762309, '367959_v181.9762309')]"
TEST_223061,513.9800136,223061_v513.9800136,1807,1806.9134585,1.5857768058776855,目標值: 1807,結果加總: 1806.9134585,所用時間: 1.59 秒,"[('TEST_223061', 513.9800136, '223061_v513.9800136'), ('TEST_438164', 575.969257, '438164_v575.969257'), ('TEST_48439', 670.9658347, '48439_v670.9658347'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532')]"
TEST_269183 ,151.9633856,269183_v151.9633856,592,591.8303545,0.21769261360168457,目標值: 592,結果加總: 591.8303545,所用時間: 0.22 秒,"[('TEST_269183 ', 151.9633856, '269183_v151.9633856'), ('TEST_194930', 394.9608701, '194930_v394.9608701'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613')]"
TEST_149432,211.9686291,149432_v211.9686291,440,439.8158228,0.5950398445129395,目標值: 440,結果加總: 439.8158228,所用時間: 0.60 秒,"[('TEST_149432', 211.9686291, '149432_v211.9686291'), ('TEST_329437 ', 117.9506031, '329437_v117.9506031'), ('TEST_463565 ', 16.9729581, '463565_v16.9729581'), ('TEST_454359 ', 92.9236325, '454359_v92.9236325')]"
TEST_182875,1032.9337942,182875_v1032.9337942,1427,1426.767389,1.5305366516113281,目標值: 1427,結果加總: 1426.767389,所用時間: 1.53 秒,"[('TEST_182875', 1032.9337942, '182875_v1032.9337942'), ('TEST_296370', 315.9201878, '296370_v315.9201878'), ('TEST_57601  ', 38.9567035, '57601_v38.9567035'), ('TEST_57601  ', 38.9567035, '57601_v38.9567035')]"
TEST_196082,1014.9374177,196082_v1014.9374177,1199,1198.7099176,1.9257149696350098,目標值: 1199,結果加總: 1198.7099176,所用時間: 1.93 秒,"[('TEST_196082', 1014.9374177, '196082_v1014.9374177'), ('TEST_188133 ', 75.9138511, '188133_v75.9138511'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613'), ('TEST_314267 ', 72.9370875, '314267_v72.9370875')]"
TEST_130361,495.9781531,130361_v495.9781531,882,881.8411024,0.1650099754333496,目標值: 882,結果加總: 881.8411024,所用時間: 0.17 秒,"[('TEST_130361', 495.9781531, '130361_v495.9781531'), ('TEST_143272', 248.9430615, '143272_v248.9430615'), ('TEST_357329 ', 90.9215346, '357329_v90.9215346'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532')]"
TEST_498626 ,115.9693248,498626_v115.9693248,347,346.8860552,0.9884848594665527,目標值: 347,結果加總: 346.8860552,所用時間: 0.99 秒,"[('TEST_498626 ', 115.9693248, '498626_v115.9693248'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613'), ('TEST_174507 ', 134.9974336, '174507_v134.9974336'), ('TEST_222792 ', 60.9977355, '222792_v60.9977355')]"
TEST_157370,1403.9343237,157370_v1403.9343237,1942,1941.8255966000002,3.9175615310668945,目標值: 1942,結果加總: 1941.8255966000002,所用時間: 3.92 秒,"[('TEST_157370', 1403.9343237, '157370_v1403.9343237'), ('TEST_273500', 354.9656748, '273500_v354.9656748'), ('TEST_231073 ', 77.9858418, '231073_v77.9858418'), ('TEST_416829 ', 104.9397563, '416829_v104.9397563')]"
TEST_275110,836.9461757,275110_v836.9461757,1500,1499.8620815,3.9512975215911865,目標值: 1500,結果加總: 1499.8620815,所用時間: 3.95 秒,"[('TEST_275110', 836.9461757, '275110_v836.9461757'), ('TEST_269183 ', 151.9633856, '269183_v151.9633856'), ('TEST_281683 ', 168.993727, '281683_v168.993727'), ('TEST_170070', 341.9587932, '170070_v341.9587932')]"
TEST_409842 ,81.9990051,409842_v81.9990051,287,286.8892823,1.0804145336151123,目標值: 287,結果加總: 286.8892823,所用時間: 1.08 秒,"[('TEST_409842 ', 81.9990051, '409842_v81.9990051'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842'), ('TEST_136879 ', 94.9159116, '136879_v94.9159116'), ('TEST_327544 ', 66.9898814, '327544_v66.9898814')]"
TEST_60788,1656.9069154,60788_v1656.9069154,1983,1982.7971868999998,2.195899248123169,目標值: 1983,結果加總: 1982.7971868999998,所用時間: 2.20 秒,"[('TEST_60788', 1656.9069154, '60788_v1656.9069154'), ('TEST_283471', 294.9210833, '283471_v294.9210833'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_427890 ,20.9846507,427890_v20.9846507,1309,1308.9686118,1.2103846073150635,目標值: 1309,結果加總: 1308.9686118,所用時間: 1.21 秒,"[('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_75137', 334.9966962, '75137_v334.9966962'), ('TEST_376562', 870.9882598, '376562_v870.9882598'), ('TEST_409842 ', 81.9990051, '409842_v81.9990051')]"
TEST_434590 ,132.9470804,434590_v132.9470804,433,432.78148,3.797725200653076,目標值: 433,結果加總: 432.78148,所用時間: 3.80 秒,"[('TEST_434590 ', 132.9470804, '434590_v132.9470804'), ('TEST_299787 ', 146.9519155, '299787_v146.9519155'), ('TEST_454359 ', 92.9236325, '454359_v92.9236325'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516')]"
TEST_299787 ,146.9519155,299787_v146.9519155,1874,1873.7682250999999,1.1088156700134277,目標值: 1874,結果加總: 1873.7682250999999,所用時間: 1.11 秒,"[('TEST_299787 ', 146.9519155, '299787_v146.9519155'), ('TEST_60788', 1656.9069154, '60788_v1656.9069154'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_250415,348.9453571,250415_v348.9453571,938,937.8448581,2.1976490020751953,目標值: 938,結果加總: 937.8448581,所用時間: 2.20 秒,"[('TEST_250415', 348.9453571, '250415_v348.9453571'), ('TEST_73307', 417.9941534, '73307_v417.9941534'), ('TEST_131577 ', 135.9837863, '131577_v135.9837863'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613')]"
TEST_243700,515.95694,243700_v515.95694,1022,1021.8780785,2.7763805389404297,目標值: 1022,結果加總: 1021.8780785,所用時間: 2.78 秒,"[('TEST_243700', 515.95694, '243700_v515.95694'), ('TEST_157856', 475.9977904, '157856_v475.9977904'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_224060,749.9555246,224060_v749.9555246,1957,1956.7969283,2.1365714073181152,目標值: 1957,結果加總: 1956.7969283,所用時間: 2.14 秒,"[('TEST_224060', 749.9555246, '224060_v749.9555246'), ('TEST_337395', 463.9740436, '337395_v463.9740436'), ('TEST_194930', 394.9608701, '194930_v394.9608701'), ('TEST_264687', 347.90649, '264687_v347.90649')]"
TEST_497160,541.9195928,497160_v541.9195928,706,705.7461642000001,0.2177727222442627,目標值: 706,結果加總: 705.7461642000001,所用時間: 0.22 秒,"[('TEST_497160', 541.9195928, '497160_v541.9195928'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671'), ('TEST_188133 ', 75.9138511, '188133_v75.9138511')]"
TEST_410233,305.9154589,410233_v305.9154589,432,431.7350431,3.1955044269561768,目標值: 432,結果加總: 431.7350431,所用時間: 3.20 秒,"[('TEST_410233', 305.9154589, '410233_v305.9154589'), ('TEST_363771 ', 46.9010153, '363771_v46.9010153'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076')]"
TEST_21812,312.9691503,21812_v312.9691503,425,424.89206420000005,0.3354198932647705,目標值: 425,結果加總: 424.89206420000005,所用時間: 0.34 秒,"[('TEST_21812', 312.9691503, '21812_v312.9691503'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572'), ('TEST_57601  ', 38.9567035, '57601_v38.9567035'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532')]"
TEST_31419,483.9479266,31419_v483.9479266,552,551.8759665,0.5018422603607178,目標值: 552,結果加總: 551.8759665,所用時間: 0.50 秒,"[('TEST_31419', 483.9479266, '31419_v483.9479266'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572')]"
TEST_5642   ,145.9801513,5642_v145.9801513,1900,1899.9311005,1.5951824188232422,目標值: 1900,結果加總: 1899.9311005,所用時間: 1.60 秒,"[('TEST_5642   ', 145.9801513, '5642_v145.9801513'), ('TEST_68938', 965.99057, '68938_v965.99057'), ('TEST_395306', 401.9977793, '395306_v401.9977793'), ('TEST_393156', 385.9625999, '393156_v385.9625999')]"
TEST_15385,683.9600816,15385_v683.9600816,732,731.9022279,1.957705020904541,目標值: 732,結果加總: 731.9022279,所用時間: 1.96 秒,"[('TEST_15385', 683.9600816, '15385_v683.9600816'), ('TEST_463565 ', 16.9729581, '463565_v16.9729581'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_389580,291.9199982,389580_v291.9199982,605,604.7895488,2.1988353729248047,目標值: 605,結果加總: 604.7895488,所用時間: 2.20 秒,"[('TEST_389580', 291.9199982, '389580_v291.9199982'), ('TEST_109770 ', 193.9514177, '109770_v193.9514177'), ('TEST_211078 ', 98.9793223, '211078_v98.9793223'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_455174,215.9221218,455174_v215.9221218,1029,1028.7545323,2.5182855129241943,目標值: 1029,結果加總: 1028.7545323,所用時間: 2.52 秒,"[('TEST_455174', 215.9221218, '455174_v215.9221218'), ('TEST_436764', 766.9587656, '436764_v766.9587656'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613')]"
TEST_195226,244.9140934,195226_v244.9140934,504,503.8285093,0.7064876556396484,目標值: 504,結果加總: 503.8285093,所用時間: 0.71 秒,"[('TEST_195226', 244.9140934, '195226_v244.9140934'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191'), ('TEST_97429  ', 176.9491436, '97429_v176.9491436'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532')]"
TEST_147040,926.9691699,147040_v926.9691699,1525,1524.7767775,0.6553223133087158,目標值: 1525,結果加總: 1524.7767775,所用時間: 0.66 秒,"[('TEST_147040', 926.9691699, '147040_v926.9691699'), ('TEST_462676', 207.9867505, '462676_v207.9867505'), ('TEST_264687', 347.90649, '264687_v347.90649'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671')]"
TEST_101462,1242.9854809,101462_v1242.9854809,1290,1289.8817871,0.21903538703918457,目標值: 1290,結果加總: 1289.8817871,所用時間: 0.22 秒,"[('TEST_101462', 1242.9854809, '101462_v1242.9854809'), ('TEST_463565 ', 16.9729581, '463565_v16.9729581'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_34962,293.9920824,34962_v293.9920824,769,768.7849325,0.054854631423950195,目標值: 769,結果加總: 768.7849325,所用時間: 0.05 秒,"[('TEST_34962', 293.9920824, '34962_v293.9920824'), ('TEST_126104', 224.9134847, '126104_v224.9134847'), ('TEST_300636 ', 37.9107363, '300636_v37.9107363'), ('TEST_149432', 211.9686291, '149432_v211.9686291')]"
TEST_216458,899.9919794,216458_v899.9919794,1660,1659.8406883,0.16350722312927246,目標值: 1660,結果加總: 1659.8406883,所用時間: 0.16 秒,"[('TEST_216458', 899.9919794, '216458_v899.9919794'), ('TEST_316610', 663.9960472, '316610_v663.9960472'), ('TEST_188133 ', 75.9138511, '188133_v75.9138511'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_332121,1703.9268013,332121_v1703.9268013,1895,1894.8581815,0.16385889053344727,目標值: 1895,結果加總: 1894.8581815,所用時間: 0.16 秒,"[('TEST_332121', 1703.9268013, '332121_v1703.9268013'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076'), ('TEST_22568  ', 73.9972851, '22568_v73.9972851'), ('TEST_314267 ', 72.9370875, '314267_v72.9370875')]"
TEST_133411,739.9628273,133411_v739.9628273,1706,1705.8721409999998,0.22086262702941895,目標值: 1706,結果加總: 1705.8721409999998,所用時間: 0.22 秒,"[('TEST_133411', 739.9628273, '133411_v739.9628273'), ('TEST_391771', 301.9934518, '391771_v301.9934518'), ('TEST_217416', 343.940358, '217416_v343.940358'), ('TEST_300487', 319.9755039, '300487_v319.9755039')]"
TEST_295211,777.9861067,295211_v777.9861067,819,818.8615384000001,4.065837383270264,目標值: 819,結果加總: 818.8615384000001,所用時間: 4.07 秒,"[('TEST_295211', 777.9861067, '295211_v777.9861067'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
